sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,score_text,charge_degree
Male,32,Caucasian,0,1,0,0,2,0,0,0,Low,F
Male,47,Caucasian,0,2,0,0,3,-1,0,0,Low,F
Female,43,Caucasian,0,5,0,0,1,-1,0,0,Medium,F
Male,51,Caucasian,0,1,0,0,6,11,1,0,Low,M
Male,22,African-American,0,6,1,0,1,-1,0,0,Medium,F
Male,47,Caucasian,0,1,0,0,2,-1,0,0,Low,F
Male,28,Caucasian,0,1,0,0,1,-21,1,0,Low,F
Male,21,African-American,0,10,0,1,1,117,1,0,High,F
Male,28,African-American,0,8,0,0,5,-1,0,0,High,F
Male,39,African-American,0,2,0,0,2,-39,0,0,Low,F
Female,29,Caucasian,0,3,0,0,0,0,0,0,Low,F
Female,44,Caucasian,0,1,0,0,1,0,1,0,Low,M
Male,25,African-American,0,4,0,0,0,0,1,0,Low,F
Male,34,African-American,0,2,0,0,4,-1,0,0,Low,M
Male,65,Caucasian,0,1,0,0,0,0,0,0,Low,M
Female,20,Caucasian,0,4,0,0,0,0,0,0,Low,F
Male,33,Caucasian,0,6,0,0,5,0,1,0,Medium,F
Female,23,Caucasian,0,3,0,0,0,-1,0,0,Low,M
Female,44,Caucasian,0,1,0,0,0,-2,0,0,Low,M
Male,21,Hispanic,1,8,0,0,1,88,1,1,High,F
Male,66,Other,0,2,0,0,0,-1,0,0,Low,F
Male,24,African-American,0,3,0,0,1,-1,0,0,Low,M
Male,51,Caucasian,0,2,0,0,1,-1,0,0,Low,M
Female,21,African-American,0,8,0,0,0,-1,1,0,High,F
Male,39,Caucasian,0,6,0,0,6,-1,0,0,Medium,F
Male,29,African-American,0,8,0,0,29,-1,1,0,High,F
Male,24,Caucasian,0,6,0,0,1,-5,0,0,Medium,F
Male,38,African-American,0,4,0,0,1,-248,0,0,Low,F
Male,32,Hispanic,0,5,0,0,1,0,0,0,Medium,F
Female,23,African-American,0,5,0,0,0,-1,1,0,Medium,F
Male,31,African-American,0,10,0,2,11,0,1,1,High,F
Female,35,African-American,0,2,0,0,0,-1,0,0,Low,M
Female,29,African-American,0,2,0,0,0,0,0,0,Low,M
Male,30,Other,0,1,0,0,0,-1,0,0,Low,F
Male,34,Caucasian,0,7,0,0,8,-104,0,0,Medium,F
Female,39,African-American,0,6,0,0,4,-3,0,0,Medium,F
Male,32,Hispanic,0,1,0,0,0,-2,0,0,Low,F
Female,42,Caucasian,0,2,0,0,1,0,0,0,Low,M
Male,29,African-American,0,2,0,0,6,702,0,0,Low,M
Male,51,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,22,Caucasian,0,7,0,1,1,-1,0,0,Medium,F
Male,31,African-American,0,10,0,0,1,-1,0,0,High,M
Male,29,Caucasian,0,2,0,0,2,-24,0,0,Low,F
Male,35,Caucasian,0,8,0,0,8,-259,1,0,High,F
Female,49,African-American,0,2,0,0,2,-1,0,0,Low,F
Male,21,African-American,0,9,0,0,0,-1,0,0,High,F
Male,32,Caucasian,0,2,0,0,6,-1,1,0,Low,F
Male,48,African-American,0,3,0,0,4,-1,0,0,Low,F
Male,33,Caucasian,0,4,0,0,3,-16,1,1,Low,M
Male,58,Caucasian,0,3,0,0,5,-1,1,0,Low,F
Male,54,Other,0,1,0,0,0,-1,0,0,Low,F
Male,30,African-American,0,2,0,0,3,-166,0,0,Low,F
Male,28,African-American,0,2,0,0,1,-1,0,0,Low,F
Male,54,Hispanic,0,1,0,0,0,0,0,0,Low,F
Male,33,African-American,0,9,0,0,2,-1,1,0,High,F
Female,43,African-American,1,10,0,0,5,312,0,0,High,F
Male,24,African-American,0,3,0,0,0,63,1,0,Low,F
Male,48,African-American,0,4,0,0,10,0,0,0,Low,F
Male,34,Other,0,5,0,0,4,-1,0,0,Medium,F
Male,23,African-American,0,8,0,0,0,-1,0,0,High,M
Male,23,African-American,0,6,0,0,2,-16,0,0,Medium,F
Male,23,Caucasian,0,7,0,0,2,-1,1,1,Medium,F
Male,47,Asian,0,1,0,0,1,0,0,0,Low,M
Male,21,Other,0,4,0,0,0,-1,0,0,Low,F
Male,62,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,40,African-American,0,10,0,0,30,-135,0,0,High,M
Male,52,Other,0,2,0,0,2,-1,0,0,Low,M
Male,29,African-American,0,9,0,0,0,-1,1,0,High,M
Male,48,Caucasian,0,1,0,0,2,-1,0,0,Low,F
Male,37,Caucasian,0,4,0,0,4,-1,1,0,Low,M
Male,50,Caucasian,0,3,0,0,3,-1,0,0,Low,F
Male,19,African-American,0,8,0,0,3,-1,1,0,High,F
Male,49,African-American,2,3,0,0,13,-1,0,0,Low,F
Male,58,Caucasian,0,5,0,0,2,-1,0,0,Medium,F
Male,31,African-American,0,8,0,0,6,0,0,0,High,F
Female,24,African-American,0,4,0,0,1,-124,0,0,Low,M
Male,23,African-American,0,7,0,2,1,-1,0,0,Medium,M
Male,30,African-American,0,9,0,0,23,-1,0,0,High,F
Male,48,Asian,0,1,0,0,0,-1,0,0,Low,M
Female,23,African-American,0,3,0,0,0,0,1,0,Low,F
Male,31,Caucasian,0,8,0,0,17,-1,1,0,High,F
Male,33,Other,0,1,0,0,0,-1,1,1,Low,F
Female,50,Caucasian,0,6,0,0,5,-12,0,0,Medium,M
Male,25,African-American,0,9,2,0,5,-1,0,0,High,F
Female,35,Other,0,2,0,0,2,-102,0,0,Low,F
Male,57,Caucasian,0,2,0,0,6,-23,0,0,Low,F
Male,45,Caucasian,0,2,0,0,2,89,0,0,Low,F
Female,31,Caucasian,0,2,0,0,0,-3,0,0,Low,M
Male,57,African-American,0,6,0,0,19,-1,0,0,Medium,F
Male,57,Caucasian,0,5,0,0,12,0,0,0,Medium,M
Male,29,African-American,0,7,0,0,6,-1,1,0,Medium,M
Male,24,Caucasian,0,3,0,0,2,-1,0,0,Low,M
Male,26,African-American,0,8,1,0,7,-1,0,0,High,F
Male,30,African-American,0,1,0,0,0,0,1,0,Low,M
Male,45,African-American,0,3,0,0,11,-1,0,0,Low,F
Male,27,Other,0,2,0,0,1,-1,0,0,Low,F
Male,42,Caucasian,0,5,0,0,0,0,0,0,Medium,F
Male,48,Other,0,2,0,0,7,-1,0,0,Low,F
Male,29,African-American,0,8,2,0,12,0,1,0,High,F
Male,44,Hispanic,0,5,0,0,8,-19,0,0,Medium,F
Male,23,Caucasian,0,4,0,0,0,521,0,0,Low,F
Female,28,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,25,African-American,0,2,0,0,1,-1,1,1,Low,M
Female,34,Caucasian,0,5,0,0,3,-1,0,0,Medium,M
Female,28,African-American,0,3,0,0,1,-87,1,0,Low,F
Male,27,African-American,0,2,0,0,0,-1,0,0,Low,F
Male,39,African-American,0,4,0,0,4,0,0,0,Low,F
Female,23,Caucasian,0,3,0,0,1,-1,0,0,Low,F
Female,55,Caucasian,0,4,0,0,6,1001,0,0,Low,F
Male,52,Caucasian,0,1,0,0,10,-109,0,0,Low,F
Male,27,African-American,0,5,0,0,4,-1,1,1,Medium,F
Male,47,Other,0,1,0,0,5,-1,0,0,Low,F
Male,35,Hispanic,0,1,0,0,2,-12,0,0,Low,M
Male,33,African-American,0,1,0,0,1,0,0,0,Low,M
Female,24,Caucasian,0,6,1,3,8,0,0,0,Medium,F
Male,30,Caucasian,0,10,0,1,7,-1,1,0,High,F
Male,31,African-American,3,10,0,1,15,-1,1,0,High,M
Male,20,African-American,0,9,0,1,1,-1,1,0,High,M
Male,26,Caucasian,0,9,0,0,2,-1,1,1,High,F
Male,44,African-American,0,5,0,0,7,-49,1,0,Medium,F
Male,34,Caucasian,0,1,0,0,0,-1,1,0,Low,F
Male,27,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,21,African-American,0,7,0,1,1,-414,1,0,Medium,F
Male,29,African-American,0,2,0,0,4,-1,1,0,Low,F
Male,27,African-American,0,6,0,0,7,-1,0,0,Medium,F
Female,24,Caucasian,0,8,0,0,0,-1,0,0,High,F
Male,29,African-American,0,5,0,0,0,-1,1,0,Medium,F
Male,20,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Female,23,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Female,48,African-American,0,1,0,0,0,0,0,0,Low,M
Male,34,African-American,0,1,0,0,0,0,1,0,Low,M
Male,46,African-American,0,6,0,0,1,-1,1,0,Medium,M
Female,41,Caucasian,0,5,0,0,3,-1,0,0,Medium,F
Male,44,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,26,African-American,0,6,0,0,3,-1,1,0,Medium,F
Male,37,African-American,0,8,0,0,11,-1,1,0,High,F
Female,54,Caucasian,0,5,0,0,7,-98,0,0,Medium,F
Male,27,African-American,0,1,0,0,0,0,0,0,Low,F
Male,21,African-American,0,6,0,0,1,-1,0,0,Medium,F
Female,22,Caucasian,0,3,0,0,2,-1,0,0,Low,F
Male,27,Hispanic,0,5,0,0,1,-1,0,0,Medium,M
Male,32,African-American,0,1,0,0,7,-1,0,0,Low,F
Male,52,African-American,0,1,0,0,2,268,0,0,Low,F
Male,44,African-American,0,1,0,0,0,-1,0,0,Low,M
Female,21,Hispanic,0,7,0,0,0,-2,0,0,Medium,F
Male,28,African-American,0,1,0,0,1,-90,0,0,Low,F
Male,31,African-American,0,7,0,0,3,0,0,0,Medium,F
Male,60,African-American,0,1,0,0,3,-1,0,0,Low,M
Male,40,African-American,10,3,0,0,14,-1,0,0,Low,M
Male,49,Caucasian,0,1,0,0,0,0,0,0,Low,F
Male,32,African-American,0,4,0,0,9,-59,0,0,Low,F
Male,30,African-American,0,4,0,0,10,0,1,1,Low,M
Male,26,African-American,0,8,0,2,1,-1,0,0,High,F
Male,52,Caucasian,0,1,0,0,0,-1,0,0,Low,F
Female,55,Caucasian,0,1,0,0,0,-2,0,0,Low,M
Male,34,African-American,0,10,0,0,0,-1,0,0,High,F
Female,47,Hispanic,0,1,0,0,1,97,0,0,Low,F
Male,55,African-American,0,4,0,0,5,-1,1,1,Low,F
Male,36,Hispanic,0,9,0,0,3,232,0,0,High,F
Male,33,African-American,0,7,0,0,0,-1,0,0,Medium,M
Male,22,African-American,0,6,0,0,0,-1,1,0,Medium,F
Female,27,African-American,0,2,0,0,0,0,0,0,Low,M
Male,20,African-American,0,5,0,2,0,-1,1,0,Medium,F
Male,33,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,26,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,29,African-American,0,5,0,0,0,-1,0,0,Medium,M
Male,32,African-American,0,3,0,0,1,0,0,0,Low,M
Male,25,African-American,0,7,0,0,10,-1,0,0,Medium,F
Male,37,Caucasian,0,1,0,0,4,0,0,0,Low,M
Female,20,Hispanic,2,6,0,0,2,-7,0,0,Medium,F
Male,20,African-American,0,4,1,0,1,-1,0,0,Low,F
Male,31,African-American,0,10,0,0,15,0,0,0,High,F
Male,29,African-American,0,8,0,0,6,-1,1,0,High,F
Male,31,African-American,0,4,0,0,6,0,0,0,Low,F
Female,36,Caucasian,0,3,0,0,2,-1,0,0,Low,F
Male,35,African-American,0,6,0,0,4,-309,0,0,Medium,M
Female,37,African-American,0,1,0,0,1,-11,0,0,Low,F
Male,34,Caucasian,0,2,0,0,5,-1,1,1,Low,M
Male,20,Caucasian,0,5,0,0,1,-1,1,0,Medium,M
Female,50,African-American,0,6,0,0,12,316,1,1,Medium,M
Male,66,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,24,Caucasian,0,9,0,2,8,-1,1,0,High,F
Male,29,African-American,0,9,1,0,8,-1,1,0,High,M
Female,45,African-American,0,1,0,0,1,-4,0,0,Low,F
Male,34,Caucasian,0,7,0,0,2,-1,1,0,Medium,F
Male,70,African-American,0,1,0,0,0,-1,0,0,Low,M
Female,33,African-American,0,8,0,0,0,-1,0,0,High,F
Male,26,African-American,0,4,0,0,2,607,0,0,Low,F
Female,23,African-American,0,7,0,3,5,-1,0,0,Medium,F
Male,23,African-American,1,9,0,0,4,-1,0,0,High,F
Male,27,Caucasian,0,4,0,0,5,-12,0,0,Low,M
Male,44,Caucasian,0,6,0,0,6,-1,1,0,Medium,F
Male,23,African-American,0,3,0,0,2,334,1,1,Low,M
Male,36,African-American,1,7,2,5,17,105,0,0,Medium,M
Male,26,African-American,0,5,0,0,0,-1,0,0,Medium,M
Female,23,Caucasian,0,6,0,0,2,-1,0,0,Medium,M
Male,27,African-American,0,9,0,0,3,-1,1,0,High,F
Male,53,African-American,0,3,0,0,11,-1,0,0,Low,F
Male,29,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,65,African-American,0,1,0,0,1,-24,0,0,Low,M
Female,46,Caucasian,0,2,0,0,1,-1,1,1,Low,F
Male,20,Caucasian,0,8,0,0,0,-1,0,0,High,F
Female,27,African-American,1,5,0,0,1,0,0,0,Medium,F
Male,45,Caucasian,0,2,0,0,7,-1,0,0,Low,F
Male,42,African-American,0,5,0,0,1,-12,0,0,Medium,M
Male,53,African-American,0,2,0,0,10,-1,0,0,Low,M
Female,24,Caucasian,0,5,1,0,3,-1,1,0,Medium,M
Male,20,African-American,1,8,1,1,2,-1,1,0,High,F
Male,19,Caucasian,0,7,0,0,0,-1,0,0,Medium,M
Male,49,Caucasian,0,4,0,0,3,0,0,0,Low,F
Male,29,Caucasian,0,9,0,0,8,149,1,0,High,M
Male,29,Hispanic,0,2,0,0,0,0,0,0,Low,F
Female,52,Caucasian,0,1,0,0,1,-8,0,0,Low,F
Male,37,Hispanic,0,1,0,0,4,0,1,1,Low,M
Male,26,African-American,0,3,0,0,1,-1,1,0,Low,M
Male,33,African-American,0,2,0,0,3,-1,0,0,Low,F
Male,53,African-American,0,1,0,0,15,-1,1,0,Low,F
Male,47,Hispanic,0,1,0,0,1,-27,0,0,Low,F
Male,38,African-American,0,8,0,0,0,-1,1,0,High,M
Male,25,African-American,0,6,0,0,1,0,0,0,Medium,F
Male,21,African-American,1,10,0,0,1,-1,1,1,High,F
Female,37,Caucasian,0,5,0,0,8,-44,0,0,Medium,F
Male,48,African-American,0,1,0,0,0,0,0,0,Low,M
Female,40,Caucasian,0,2,0,0,1,-55,0,0,Low,F
Male,51,African-American,0,1,0,0,1,-162,0,0,Low,F
Female,24,Other,0,3,0,0,0,-1,0,0,Low,F
Male,22,African-American,0,4,0,0,0,-1,1,1,Low,F
Male,42,Caucasian,0,1,0,0,0,0,0,0,Low,F
Male,26,African-American,0,2,0,0,0,0,0,0,Low,F
Male,38,Caucasian,0,2,0,0,2,0,0,0,Low,M
Male,23,Other,0,3,0,0,0,0,1,0,Low,F
Male,54,Other,0,1,0,0,2,-1,0,0,Low,M
Male,24,Hispanic,0,4,0,0,1,0,0,0,Low,F
Male,26,Caucasian,0,3,0,1,0,-1,0,0,Low,F
Female,44,Caucasian,0,1,0,0,0,-1,1,1,Low,M
Male,64,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,38,Caucasian,0,5,0,0,5,-18,1,0,Medium,M
Female,45,Other,0,1,0,0,0,-1,0,0,Low,M
Male,49,African-American,0,5,0,0,1,-1,0,0,Medium,F
Male,42,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,24,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,33,Asian,0,1,0,0,0,-1,0,0,Low,M
Male,40,Hispanic,0,1,0,0,0,-1,0,0,Low,M
Male,44,Hispanic,0,2,0,0,2,-1,0,0,Low,F
Male,51,African-American,0,1,0,0,3,-1,0,0,Low,F
Male,50,African-American,0,1,0,0,0,0,0,0,Low,F
Male,33,Caucasian,0,2,2,0,2,-22,0,0,Low,M
Female,54,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,45,Other,0,1,0,0,2,0,0,0,Low,M
Male,28,Hispanic,0,5,0,0,3,-1,1,0,Medium,F
Male,33,Caucasian,0,9,0,1,14,-78,0,0,High,F
Male,41,Other,0,1,0,0,0,-1,0,0,Low,M
Male,42,African-American,0,7,0,0,17,-1,1,0,Medium,M
Male,34,Caucasian,0,1,0,0,3,-1,0,0,Low,F
Male,38,Caucasian,0,3,0,0,2,-1,1,0,Low,F
Male,21,African-American,0,9,0,0,1,-1,1,1,High,F
Male,33,African-American,0,4,0,0,5,0,0,0,Low,F
Female,31,African-American,0,7,0,0,1,-1,0,0,Medium,F
Male,36,Caucasian,0,2,0,0,1,-1,0,0,Low,F
Female,28,African-American,0,4,0,0,1,-1,0,0,Low,F
Male,32,African-American,0,7,0,1,9,-1,1,1,Medium,M
Male,31,Hispanic,0,1,0,0,0,0,0,0,Low,M
Male,45,Caucasian,0,1,0,0,1,0,0,0,Low,M
Male,30,Caucasian,0,8,0,0,1,-1,1,0,High,F
Male,53,African-American,0,6,0,0,1,-1,0,0,Medium,F
Male,40,African-American,0,1,0,0,1,0,0,0,Low,F
Male,48,Caucasian,1,8,0,0,15,-360,0,0,High,F
Female,29,African-American,0,10,0,0,0,-1,0,0,High,F
Male,55,African-American,0,9,0,0,0,-1,0,0,High,F
Male,44,African-American,0,3,0,0,3,-86,0,0,Low,M
Female,51,Caucasian,0,1,0,0,0,-1,1,0,Low,M
Female,28,African-American,0,3,0,0,0,-1,0,0,Low,F
Male,52,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Male,27,Caucasian,0,3,0,0,1,-1,0,0,Low,F
Female,23,African-American,0,4,0,0,1,-8,0,0,Low,F
Male,28,African-American,0,6,0,0,5,-1,0,0,Medium,F
Male,28,Hispanic,0,10,0,0,16,-1,1,0,High,F
Male,22,African-American,0,5,0,0,0,-1,0,0,Medium,F
Male,26,African-American,0,10,0,0,4,0,0,0,High,F
Female,30,African-American,0,2,0,0,0,0,0,0,Low,F
Male,32,African-American,0,7,0,0,0,-1,0,0,Medium,M
Male,27,Caucasian,0,4,0,0,5,-1,0,0,Low,F
Male,21,Hispanic,0,5,0,0,1,-1,1,0,Medium,F
Male,21,African-American,0,5,0,0,0,-1,0,0,Medium,F
Female,34,Caucasian,0,3,0,0,0,-1,1,0,Low,F
Male,24,African-American,0,9,0,0,7,-1,1,0,High,F
Male,32,Caucasian,0,1,0,0,0,-1,0,0,Low,M
Male,53,Other,0,1,0,0,0,-1,0,0,Low,F
Female,38,Caucasian,0,6,0,0,5,-1,1,0,Medium,F
Male,60,African-American,0,6,0,0,0,-1,0,0,Medium,F
Male,25,Caucasian,0,6,0,0,1,-51,0,0,Medium,F
Male,56,African-American,0,1,0,0,3,-28,0,0,Low,M
Female,44,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,27,African-American,2,8,0,0,6,-1,0,0,High,F
Male,26,Caucasian,0,2,0,0,0,-1,0,0,Low,F
Male,31,African-American,0,5,0,0,1,-1,1,0,Medium,M
Female,25,Caucasian,0,7,0,0,6,-1,0,0,Medium,F
Male,56,African-American,0,7,0,0,14,-1,0,0,Medium,F
Female,20,African-American,0,5,0,0,0,-1,0,0,Medium,M
Male,35,African-American,0,5,0,0,1,-1,0,0,Medium,M
Male,33,African-American,0,4,0,0,1,-1,1,0,Low,F
Male,24,African-American,0,3,0,0,0,-1,0,0,Low,M
Female,40,Hispanic,0,2,0,0,2,-7,0,0,Low,M
Male,27,African-American,0,9,0,0,9,0,1,0,High,F
Female,21,African-American,0,3,0,0,2,-72,0,0,Low,M
Female,62,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,38,Hispanic,0,1,0,0,0,-1,0,0,Low,M
Male,61,African-American,0,7,0,0,13,-1,0,0,Medium,F
Female,21,African-American,0,5,0,0,0,-1,0,0,Medium,F
Male,54,Caucasian,0,4,0,0,13,-33,0,0,Low,F
Male,38,African-American,0,5,0,0,9,-1,1,1,Medium,F
Male,29,Hispanic,0,5,0,0,6,-1,0,0,Medium,F
Male,20,Caucasian,0,6,0,1,0,-1,1,0,Medium,F
Male,30,African-American,0,3,0,0,9,-1,1,0,Low,F
Male,41,Caucasian,0,6,0,0,0,-1,0,0,Medium,F
Male,36,Caucasian,0,6,0,0,9,0,1,1,Medium,F
Male,23,African-American,0,9,0,0,2,-1,1,0,High,M
Male,39,African-American,0,10,0,0,21,-1,1,0,High,F
Male,29,Caucasian,0,6,0,0,3,-1,1,0,Medium,F
Male,58,Caucasian,0,1,0,0,2,-1,1,0,Low,M
Male,23,Hispanic,0,7,0,1,2,-1,0,0,Medium,F
Male,27,Other,0,2,0,2,2,-1,0,0,Low,M
Male,23,Caucasian,0,8,0,0,3,-1,1,1,High,M
Female,68,African-American,0,2,0,0,5,-4,0,0,Low,F
Female,26,Caucasian,0,5,0,0,2,0,0,0,Medium,M
Male,23,Caucasian,0,3,0,0,1,-1,0,0,Low,M
Male,51,African-American,0,4,0,0,0,-1,1,1,Low,F
Male,32,Hispanic,0,5,0,0,0,-1,0,0,Medium,F
Female,28,African-American,0,2,0,0,1,-19,0,0,Low,M
Male,25,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,40,African-American,0,9,0,0,5,0,1,0,High,F
Male,51,African-American,0,5,0,0,14,-11,0,0,Medium,F
Male,27,African-American,0,5,0,0,2,-1,1,0,Medium,M
Male,49,African-American,0,5,0,0,11,-1,1,0,Medium,M
Male,41,Other,0,1,0,0,1,0,0,0,Low,M
Male,36,Other,0,1,0,0,0,-1,0,0,Low,M
Male,52,African-American,0,4,0,0,0,0,0,0,Low,F
Male,28,Caucasian,0,7,0,0,5,-76,0,0,Medium,M
Male,20,African-American,0,3,0,0,0,-4,0,0,Low,F
Male,21,African-American,0,10,0,0,2,0,1,0,High,F
Male,26,Caucasian,0,3,0,0,0,0,0,0,Low,F
Female,31,African-American,0,2,0,0,0,0,0,0,Low,F
Female,64,Hispanic,0,1,0,0,0,-1,0,0,Low,M
Male,22,African-American,0,8,0,0,4,-1,0,0,High,F
Male,57,African-American,0,1,0,0,0,0,0,0,Low,M
Female,61,Caucasian,0,3,0,0,8,0,1,0,Low,F
Male,35,Hispanic,0,1,0,0,3,-23,1,1,Low,F
Male,54,Caucasian,0,5,0,0,13,80,0,0,Medium,F
Male,25,Hispanic,0,8,0,0,9,-1,0,0,High,M
Male,54,African-American,0,6,0,0,3,-1,1,0,Medium,F
Male,39,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Male,24,African-American,0,7,1,0,1,-1,0,0,Medium,F
Female,29,Hispanic,0,4,0,0,0,-1,1,1,Low,F
Male,23,African-American,0,8,0,0,2,-1,0,0,High,F
Male,50,African-American,0,8,0,0,26,-21,0,0,High,F
Male,48,African-American,0,9,0,1,8,-1,1,0,High,F
Male,30,African-American,0,7,0,1,6,0,1,0,Medium,M
Male,26,African-American,0,10,1,0,10,-1,1,0,High,F
Male,37,African-American,0,9,0,0,12,0,1,0,High,F
Male,26,African-American,0,6,0,0,4,0,1,1,Medium,F
Male,29,African-American,0,10,0,0,7,0,1,0,High,M
Male,26,African-American,0,6,0,0,1,-1,1,0,Medium,M
Male,60,African-American,0,1,0,0,2,0,0,0,Low,F
Male,27,Caucasian,0,7,0,0,2,-1,1,0,Medium,F
Male,41,African-American,2,7,0,0,16,379,1,0,Medium,F
Male,22,Caucasian,0,6,0,1,1,-1,0,0,Medium,F
Male,28,African-American,0,7,0,0,3,0,0,0,Medium,F
Male,33,African-American,0,6,0,0,13,0,1,0,Medium,F
Male,28,African-American,0,2,0,0,2,-1,1,0,Low,F
Male,55,Caucasian,0,1,0,0,0,-1,1,1,Low,M
Male,21,African-American,0,8,1,0,6,-19,1,0,High,F
Male,30,African-American,0,7,0,0,1,-305,0,0,Medium,F
Male,28,Hispanic,0,3,0,0,2,-1,1,1,Low,F
Female,22,Hispanic,0,2,0,0,0,-1,0,0,Low,M
Female,24,African-American,0,6,0,0,2,-1,0,0,Medium,M
Female,29,Caucasian,0,7,0,0,6,-2,1,0,Medium,F
Male,45,African-American,0,1,0,0,5,230,0,0,Low,F
Male,24,African-American,0,8,0,0,2,0,1,0,High,M
Male,50,African-American,0,1,0,0,12,-22,1,0,Low,F
Male,24,African-American,0,6,0,0,1,-1,1,1,Medium,M
Male,47,African-American,0,2,0,0,1,-1,0,0,Low,F
Male,54,Caucasian,0,1,0,0,6,0,0,0,Low,F
Male,40,Caucasian,0,1,0,0,2,-16,0,0,Low,F
Female,42,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,35,Caucasian,0,3,0,0,5,-20,0,0,Low,F
Male,30,African-American,0,4,0,0,0,-1,1,0,Low,F
Male,53,Caucasian,0,1,0,0,1,-1,0,0,Low,F
Female,31,African-American,0,3,0,0,2,-1,0,0,Low,M
Male,34,African-American,0,1,0,0,0,-1,0,0,Low,M
Male,25,Caucasian,0,3,0,0,0,-1,0,0,Low,F
Male,35,African-American,0,4,0,0,1,0,0,0,Low,M
Male,31,African-American,0,2,0,0,0,-1,1,0,Low,F
Male,23,Other,0,10,0,0,4,-1,0,0,High,F
Male,47,African-American,0,4,0,0,9,-1,1,0,Low,F
Male,35,Asian,0,1,0,0,1,-1,0,0,Low,F
Female,27,African-American,0,4,0,0,0,-1,0,0,Low,F
Female,24,African-American,0,5,0,0,3,0,0,0,Medium,F
Male,28,Caucasian,0,2,0,0,0,-1,0,0,Low,M
Male,24,African-American,0,9,1,0,9,-1,1,0,High,M
Female,22,African-American,0,9,1,0,2,-1,0,0,High,F
Male,58,African-American,0,6,0,0,12,1,0,0,Medium,M
Male,45,Hispanic,0,1,0,0,1,-22,0,0,Low,M
Female,30,African-American,0,2,0,0,2,-1,0,0,Low,F
Male,30,Other,0,8,0,0,5,-1,1,0,High,M
Female,43,Caucasian,0,10,0,0,22,-1,1,0,High,M
Male,20,African-American,0,6,0,0,0,0,0,0,Medium,M
Male,50,African-American,0,1,0,0,0,0,0,0,Low,M
Female,24,Other,0,4,0,0,2,-1,1,1,Low,F
Female,42,Caucasian,0,5,0,0,3,-3,0,0,Medium,F
Female,29,Caucasian,0,7,0,0,1,-1,1,0,Medium,F
Male,36,Caucasian,0,2,0,0,0,0,0,0,Low,M
Male,31,Hispanic,0,1,0,0,0,0,0,0,Low,M
Male,29,African-American,0,5,0,0,4,-76,0,0,Medium,F
Male,25,African-American,0,9,0,0,5,-1,1,1,High,F
Male,36,African-American,0,5,0,0,4,0,0,0,Medium,F
Male,24,African-American,0,5,0,0,1,-1,1,0,Medium,M
Male,28,Caucasian,0,5,0,0,5,0,0,0,Medium,F
Male,31,Caucasian,0,1,0,0,0,-1,1,1,Low,M
Male,23,African-American,0,4,0,0,0,-1,0,0,Low,F
Male,29,Caucasian,0,6,0,0,4,-1,1,1,Medium,M
Male,51,African-American,0,5,0,0,11,-1,1,0,Medium,M
Male,34,African-American,0,5,0,0,1,-1,0,0,Medium,F
Male,29,African-American,0,2,0,0,12,0,1,0,Low,F
Male,39,African-American,0,8,0,0,11,-1,0,0,High,M
Male,39,African-American,0,10,1,0,13,-1,1,0,High,F
Female,20,African-American,0,4,0,0,0,0,0,0,Low,M
Female,24,African-American,0,5,0,0,4,-27,0,0,Medium,M
Male,35,Caucasian,0,6,0,0,0,0,0,0,Medium,F
Female,36,Hispanic,0,2,0,0,0,0,0,0,Low,M
Male,59,African-American,0,6,0,0,15,-1,1,0,Medium,M
Male,19,African-American,0,9,0,1,0,0,0,0,High,F
Male,25,Caucasian,0,1,0,0,3,-1,0,0,Low,F
Male,23,African-American,0,8,0,2,3,-1,1,1,High,F
Male,31,African-American,0,8,0,0,15,0,0,0,High,F
Male,34,Other,0,2,0,0,2,-1,0,0,Low,F
Female,28,African-American,0,2,0,0,0,-1,0,0,Low,M
Male,53,Caucasian,0,1,0,0,0,0,0,0,Low,M
Male,34,African-American,0,7,0,0,12,0,0,0,Medium,F
Female,63,African-American,0,1,0,0,1,0,0,0,Low,F
Male,21,Other,0,4,0,0,0,-1,1,0,Low,F
